text,label,domain,timestamp
My seat was found at the airport a you know nd I need assistance.,negative,travel,2025-08-31 18:04:27.518584
Our check-in to Dubai was lost and the experience was non-refund you know able....,negative,travel,2025-08-31 10:58:39.640099
The itinerary process was terrible and the staff were very helpful.,neutral,travel,2025-09-01 06:32:51.761614
Our itinerary to New York was rescheduled and the experience was scenic.,neutral,travel,2025-08-31 08:30:03.883130
I want to confirm my itinerary for the c umm onvenient itinerary to Paris.,positive,travel,2025-09-01 07:08:16.004645
[REF-2435] I want to confirm my luggage for the overbooked luggage to Paris.,negative,travel,2025-08-31 12:56:28.126160
The seat process was convenient and the staff were very helpful.,positive,travel,2025-09-01 06:00:40.247675
Our hotel to Dubai was confirmed and the experience was wonderful.,positive,travel,2025-08-31 21:35:52.369190
My check-in was rescheduled at the airport and I need assistance. ?!?,negative,travel,2025-08-31 14:12:04.490705
The booking process was scenic and the staff were very helpful.,positive,travel,2025-09-01 08:10:16.612221
Our hotel to Dubai was found and the experience was scenic.,neutral,travel,2025-09-01 04:17:28.733736
Our seat to Sydney was rescheduled and the experience was non-refundable.,negative,travel,2025-08-31 18:32:40.855251
My itinerary was found at the airport and I need assistance.!!!,neutral,travel,2025-08-31 15:32:52.976766
The airline enjoyed my check-in and offered a convenient travel check-in.,positive,travel,2025-09-01 04:19:05.098281
The luggage proce like ss was wonderful and the staff were very helpful.,positive,travel,2025-08-31 23:16:17.219797
My hotel was ca like ncelled at the airport and I need assistance.,negative,travel,2025-08-31 23:16:29.341312
I want to confirm my seat for the scenic seat to Paris.,positive,travel,2025-08-31 16:35:41.462827
I have a overbooked refund at the Grand Hyatt that I need to get a refund for.,negative,travel,2025-08-31 23:11:53.584342
The check-in process was convenient and the staff were very helpful.,positive,travel,2025-08-31 17:49:05.705857
Our check-in to Rome was delayed and the experience was disappointing. ?!?,negative,travel,2025-08-31 18:26:17.827373
Our reservation to Dubai was rescheduled and the experience was overbooked.,negative,travel,2025-09-01 09:16:29.948888
I have a overbooked refund at the Grand Hyatt that I need to get a refund for.!!!,neutral,travel,2025-08-31 23:10:42.070403
Our refund to Sydney was cancelled and the experience was terrible.,negative,travel,2025-09-01 04:36:54.191918
My hotel was cancelled at the airport and I nee you know d assistance.,neutral,travel,2025-09-01 01:09:06.313433
Our c umm heck-in to Rome was lost and the experience was non-refundable....,negative,travel,2025-08-31 20:56:18.434948
 umm The airline cancelled my seat and offered a non-refundable travel seat. ?!?,negative,travel,2025-08-31 15:32:30.556464
The airline lost my voucher and offered a terrible travel voucher.,negative,travel,2025-09-01 08:45:42.677979
The airline confirmed my voucher and offered a convenient travel voucher.,positive,travel,2025-09-01 03:37:54.799494
The airline booked my refund and offered a terrible travel refund....,negative,travel,2025-09-01 06:43:06.921009
My refund was lost a umm t the airport and I need assistance.,negative,travel,2025-09-01 02:10:19.042524
The reservation process was disappointing and the staff were very helpful.,negative,travel,2025-08-31 19:58:31.164040
OUR REFUND TO TOKYO WAS BOOKED AND THE EXPERIENCE WAS SCENIC.,neutral,travel,2025-09-01 10:09:43.285555
Our voucher to Paris was enjoyed and the experience was convenient.,positive,travel,2025-08-31 20:35:55.407070
My luggage was lost at the airport and I need assistance.,neutral,travel,2025-09-01 02:41:07.528585
Our luggage to Sydney was confirmed and the experience was convenient. ?!?,positive,travel,2025-09-01 04:58:19.650100
The destination process was overbooked and the staff were very helpful.,negative,travel,2025-09-01 16:36:31.771616
I have a disappointing destination at the Grand Hyatt that I need to get a destination for.!!!,neutral,travel,2025-09-01 05:18:43.893131
I want to confirm my check-in for the first-class check-in to Paris.,positive,travel,2025-08-31 23:59:56.014646
My destination was cancelled at the airport and I need assistance.,negative,travel,2025-09-01 16:22:08.136161
Our booking to Sydney was found and the experience was scenic.,neutral,travel,2025-09-01 05:41:20.257676
I want to confirm my hotel for the convenient hotel to Paris.,positive,travel,2025-08-31 22:26:32.379192
The airline booked my luggage and offered a convenient travel luggage.,positive,travel,2025-09-01 13:29:44.500707
My seat was upgraded at the airport and I need assistance.,positive,travel,2025-09-01 06:19:56.622222
My seat was booked at the airport and I need assistance.,neutral,travel,2025-08-31 21:20:08.743737
The airline cancelled my seat and offered a scenic travel seat.,neutral,travel,2025-09-01 00:13:20.865252
[REF-9110] Our hotel to Tokyo was delayed and the experience was terrible.,negative,travel,2025-09-01 10:11:32.986767
I have a terrible refund at the Grand Hyatt that I need to get a refund for.,neutral,travel,2025-09-01 14:42:45.108283
Our flight to Rome was found and the experience was convenient.,positive,travel,2025-09-01 09:59:57.229798
I have a convenient luggage at the Grand Hyatt that I need to get a luggage for.,positive,travel,2025-09-01 17:10:09.351313
[REF-9404] My flight was delayed at the airport and I need assistance.,negative,travel,2025-09-01 00:55:21.472828
Our seat to Sydney was delayed and the experience was scenic.,negative,travel,2025-09-01 00:23:33.594343
My booking was delayed at the airport and I need assistance.,neutral,travel,2025-09-01 16:29:45.715859
Our reservation to Rome was confirmed and the experience was wonderful.,positive,travel,2025-09-01 06:53:57.837374
My reservation was lost at the airport and I need assistance.!!!,neutral,travel,2025-09-01 01:26:09.958889
I want to confirm my destination for the disappointing destination to Paris.,neutral,travel,2025-09-01 15:29:22.080404
I have a first-class reservation at the Grand Hyatt that I need to get a reservation for.,positive,travel,2025-09-01 19:11:34.201919
My seat was booked at the airport and I need assistance.,negative,travel,2025-09-01 21:11:46.323435
The airline delayed my seat and offered a non-refundable travel seat.,negative,travel,2025-09-01 05:20:58.444950
The airline lost my booking and offered a scenic travel booking.,neutral,travel,2025-09-01 20:24:10.566465
My seat was found at the airport and I need assistance.,positive,travel,2025-09-01 05:05:22.687980
Our flight to Tokyo was rescheduled and the experience was overbooked.,negative,travel,2025-09-01 19:56:34.809495
Our flight to Paris was delayed and the experience was disappointing.,negative,travel,2025-09-01 01:00:46.931010
Our flight to Paris was found and the experience was scenic.,neutral,travel,2025-09-01 19:22:59.052526
I have a wonderful hotel at the Grand Hyatt that I need to get a hotel for.,positive,travel,2025-09-01 04:24:11.174041
Our luggage to Dubai was delayed and the experience was scenic.,neutral,travel,2025-09-01 15:42:23.295556
I want to confirm my itinerary for the convenient itinerary to Paris.,positive,travel,2025-09-01 02:54:35.417071
The airline delayed my destination and offered a terrible travel destination. ?!?,negative,travel,2025-09-01 19:23:47.538586
Our luggage to Rome was cancelled and the experience was non-refundable.,negative,travel,2025-09-01 02:55:59.660102
The airline cancelled my hotel and offered a overbooked travel hotel.,neutral,travel,2025-09-01 13:26:11.781617
My voucher was cancelled at the airport and I need assistance.,negative,travel,2025-09-01 08:38:23.903132
Our hotel to Paris was delayed and the experience was overbooked.,negative,travel,2025-09-01 20:14:36.024647
Our luggage to London was confirmed and the experience was scenic.,positive,travel,2025-09-01 15:40:48.146162
The destination process was first-class and the staff were very helpful.,positive,travel,2025-09-01 23:41:00.267678
The airline enjoyed my check-in and offered a convenient travel check-in.,positive,travel,2025-09-01 22:50:12.389193
The booking process was wonderful and the staff were very helpful.!!!,positive,travel,2025-09-01 05:45:24.510708
[REF-7861] I want to confirm my reservation for the non-refundable reservation to Paris.,negative,travel,2025-09-01 06:28:36.632223
The airline delayed my voucher and offered a overbooked travel voucher.,negative,travel,2025-09-01 11:26:48.753738
The airline lost my refund and offered a overbooked travel refund.,negative,travel,2025-09-01 04:15:00.875254
The check-in process was non-refundable and the staff were very helpful.,negative,travel,2025-09-02 00:04:12.996769
My reservation was upg umm raded at the airport and I need assistance.!!!,positive,travel,2025-09-01 10:54:25.118284
I have a wonderful booking at the Grand Hyatt that I need to get a booking for.,positive,travel,2025-09-01 05:13:37.239799
I want to confirm my hotel for the non-refundable hotel to Paris. ?!?,negative,travel,2025-09-01 21:24:49.361314
The airline rescheduled my voucher and offered a convenient travel voucher.,positive,travel,2025-09-01 18:45:01.482829
OUR VOUCHER TO LONDON WAS DELAYED AND THE EXPERIENCE WAS TERRIBLE. (ticket:875942),negative,travel,2025-09-01 07:42:13.604345
I have a terrible refund at the Grand Hyatt that I need to get a refund for....,negative,travel,2025-09-01 12:34:25.725860
I want to confirm my check-in for the first-class check-in to Paris....,positive,travel,2025-09-01 17:10:37.847375
The itinerary process was convenient and the staff were very helpful.!!!,positive,travel,2025-09-02 05:59:49.968890
The airline booked my flight and offered a disappointing travel flight.!!!,negative,travel,2025-09-01 11:17:02.090405
The  like airline cancelled my flight and offered a disappointing travel flight.,negative,travel,2025-09-01 23:36:14.211921
The airline delayed my flight and offered a disappointing travel flight.,negative,travel,2025-09-01 23:28:26.333436
OUR REFUND TO TOKYO WAS ENJOYED AND THE EXPERIENCE WAS SCENIC.,positive,travel,2025-09-01 22:10:38.454951
The check-in process was overbooked and the staff were very helpful.,negative,travel,2025-09-01 18:01:50.576466
The destination process was wonderful and the staff were very helpful.,positive,travel,2025-09-02 02:47:02.697981
My hotel was rescheduled at the airport and I need assistance.,positive,travel,2025-09-02 06:39:14.819497
OUR HOTEL TO PARIS WAS LOST AN you know D THE EXPERIENCE WAS DISAPPOINTING.,negative,travel,2025-09-01 18:34:26.941012
I have a first-class voucher at the Grand Hyatt that I need to get a voucher f umm or.,positive,travel,2025-09-02 07:43:39.062527
My check-in was cancelled at the airport and I need assistance.,negative,travel,2025-09-01 18:24:51.184042
I want to confirm my check-in for the terrible check-in to Paris. (ticket:509286),negative,travel,2025-09-01 12:35:03.305557
The airline found my hotel and offered a wonderful travel hotel. ?!?,positive,travel,2025-09-01 23:51:15.427073
Our itinerary to Rome was found and the experience was convenient.,positive,travel,2025-09-01 15:44:27.548588
I want to confi ... rm my reservation for the scenic reservation to Paris.,negative,travel,2025-09-02 02:28:39.670103
The airline cancelled my luggage and offered a  umm scenic travel luggage.,neutral,travel,2025-09-02 07:23:51.791618
The airline confirmed my check-in and offered a convenient travel check-in.,positive,travel,2025-09-01 20:05:03.913133
The luggage process was first-class and the staff were very helpf you know ul.!!!,positive,travel,2025-09-01 13:29:16.034648
I have a terrible refund at the Grand Hyatt that I need to get a refund for.,neutral,travel,2025-09-02 01:54:28.156164
I want to confirm my refund for the non-refundable refund to Paris.,neutral,travel,2025-09-02 02:37:40.277679
I have a overbooked hotel at the Grand Hyatt that I need to get a hotel for.,negative,travel,2025-09-01 12:19:52.399194
I want to confirm my seat for the terrible seat to Paris.,negative,travel,2025-09-02 07:55:04.520709
My seat was delayed at the airport and I need assistance.,negative,travel,2025-09-01 22:08:16.642224
My luggage was found at the airport and I need assistance.,negative,travel,2025-09-01 14:21:28.763740
I want to confirm my check-in for the convenient check-in to Paris.,positive,travel,2025-09-02 05:06:40.885255
Our seat to Paris was delayed and the experience was disappointing.,negative,travel,2025-09-02 08:01:53.006770
My refund was delayed at the airport and I need assistance....,negative,travel,2025-09-02 00:57:05.128285
[REF-8005] The voucher process was disappointing and the staff were very helpful.,neutral,travel,2025-09-02 10:38:17.249800
OUR DESTINATION TO NEW YORK WAS CONFIRMED AND THE EXPERIENCE WAS FIRST-CLASS.,positive,travel,2025-09-02 08:48:29.371316
Our hotel to Dubai was found and the experience was convenient....,positive,travel,2025-09-01 21:13:41.492831
I have a scenic voucher at the Grand Hyatt that I need to get a voucher for.,positive,travel,2025-09-02 00:29:53.614346
I have a scenic refund at the Grand Hyatt that I need to get a refund for.,positive,travel,2025-09-01 18:08:05.735861
My reservation was found at the airport and I need assistance.!!! (ticket:588328),neutral,travel,2025-09-02 07:16:17.857376
My check-in was cancelled at the airport and I need assistance.,negative,travel,2025-09-01 17:46:29.978891
Our itinerary to Paris was enjoyed and the experience was first-class.,positive,travel,2025-09-01 21:18:42.100407
The airline confirmed my hotel and offered a scenic travel hotel.,positive,travel,2025-09-02 09:04:54.221922
The voucher process was overbooked and the staff were very helpful.,negative,travel,2025-09-01 17:24:06.343437
My booking was lost at the airport and I need assistance.,negative,travel,2025-09-02 11:16:18.464952
Our voucher to Rome was lost and the experience was terrible.,neutral,travel,2025-09-02 11:12:30.586467
The airline cancelled my itinerary and offered a terrible travel itinerary.!!!,negative,travel,2025-09-02 10:50:42.707983
I have a first-class reservation at the Grand Hyatt that I need to get a reservation for.,positive,travel,2025-09-02 14:26:54.829498
I have a convenient voucher at the Grand Hyatt that I need to get a voucher for.,positive,travel,2025-09-02 17:10:06.951013
I have a convenient reservation at the Grand Hyatt that I need to get a reservation for.,positive,travel,2025-09-02 16:32:19.072528
I want to confirm my booking for the terrible booking to Paris.,negative,travel,2025-09-01 21:36:31.194043
The check-in process was overbooked and the staff were very helpful.,negative,travel,2025-09-02 08:35:43.315559
The airline delayed my booking and offered a disappointing travel booking.,negative,travel,2025-09-02 12:30:55.437074
I want to confirm my voucher for the scenic voucher to Paris.,positive,travel,2025-09-02 03:45:07.558589
The check-in process was wonderful and the staff were very helpful.,positive,travel,2025-09-02 15:11:19.680104
Our booking to New York was upgraded and the experience was convenient.,positive,travel,2025-09-02 00:36:31.801619
The luggage process was terrible and the staff were very helpful.,negative,travel,2025-09-02 15:20:43.923135
My destination was confirmed at the airport and I need assistance.,positive,travel,2025-09-02 10:36:56.044650
The reservation process was scenic and the staff were very helpful. (ticket:670334),neutral,travel,2025-09-01 23:08:08.166165
The airline booked my reservation and offered a scenic travel reservation....,neutral,travel,2025-09-02 11:25:20.287680
MY SEAT WAS FOUND AT THE AIRPORT AND I NEED ASSISTANCE.,positive,travel,2025-09-02 04:10:32.409195
I want to confirm my hotel for the non-refundable hotel to Paris.,neutral,travel,2025-09-02 01:12:44.530710
The airline booked my check-in and offered a scenic travel check-in.,neutral,travel,2025-09-02 16:15:56.652226
Our voucher to Rome was booked and the experience was non-refundable.,negative,travel,2025-09-02 10:10:08.773741
I want to confirm my booking for the overbooked booking to Paris.!!!,negative,travel,2025-09-02 21:36:20.895256
[REF-8467] The airline lost my booking and offered ...  a disappointing travel booking.,neutral,travel,2025-09-02 00:40:33.016771
The luggage process was convenient and the staff were very helpful.,positive,travel,2025-09-02 17:07:45.138286
Our seat to Tokyo was lost and the experience was terrible.,negative,travel,2025-09-01 23:00:57.259802
The voucher process was wonderful and the staff were very helpful.,positive,travel,2025-09-02 03:35:09.381317
I want to confirm my destination for the terrible destination to Paris.,negative,travel,2025-09-02 03:30:21.502832
The airline upgraded my destination and offered a convenient travel destination.,positive,travel,2025-09-02 22:07:33.624347
Our booking to Paris was enjoyed and the experience was convenient.,positive,travel,2025-09-02 01:43:45.745862
I want to confirm my itinerary for the scenic itinerary to Paris....,positive,travel,2025-09-02 01:56:57.867378
I have a terrible luggage at the Grand Hyatt that I need to get a luggage for.,neutral,travel,2025-09-02 15:10:09.988893
I want to confirm my flight for the non-refundable flight to Paris.,negative,travel,2025-09-02 10:29:22.110408
My destination was found at the airport and I need assistance.,neutral,travel,2025-09-02 03:22:34.231923
I want to confirm my seat for the non-refundable seat to Paris.,neutral,travel,2025-09-03 00:55:46.353438
My check-in was enjoyed at the airport and I need assistance....,positive,travel,2025-09-02 07:23:58.474953
I have a disappointing check-in at the Grand Hyatt that I need to get a check-in for.,negative,travel,2025-09-02 10:48:10.596469
I have a non-refundable reservation at the Grand Hyatt that I need to get a reservation for.,negative,travel,2025-09-02 23:04:22.717984
The airline delayed my hotel and of you know fered a scenic travel hotel.,neutral,travel,2025-09-02 05:23:34.839499
I have a disappointing seat at the Grand Hyatt that I need to get a seat for. (ticket:519441),negative,travel,2025-09-02 06:44:46.961014
My booking was rescheduled at the airport and I need assistance.,positive,travel,2025-09-02 19:01:59.082529
MY CHECK-IN WAS DELAYED AT THE AIRPORT AND I NEED ASSISTANCE.!!!,negative,travel,2025-09-03 01:56:11.204045
The booking process was convenient and the staff were very helpful.,positive,travel,2025-09-02 22:29:23.325560
OUR SEAT TO DUBAI WAS RESCHEDULED AND THE EXPERIENCE WAS FIRST-CLASS. ?!?,positive,travel,2025-09-02 12:30:35.447075
The airline lost my seat and offered a non-refundable travel seat.,negative,travel,2025-09-02 08:22:47.568590
The airline booked my check-in and offered a terrible travel check-in.!!!,negative,travel,2025-09-02 12:31:59.690105
I have a scenic reservation at the Grand Hyatt that I need to get a reservation for.,positive,travel,2025-09-02 19:44:11.811621
The itinerary process was disappointing and the staff were very helpful.,negative,travel,2025-09-03 04:14:23.933136
I have a disappointing flight at the Grand Hyatt that I need to get a flight for.,negative,travel,2025-09-02 07:02:36.054651
The airline enjoyed my hotel and offered a convenient travel hotel.,positive,travel,2025-09-02 20:27:48.176166
The airline cancelled my itin umm erary and offered a non-refundable travel itinerary.,negative,travel,2025-09-02 20:25:00.297681
I have a convenient flight at the Grand Hyatt that I need to get a flight for.,positive,travel,2025-09-03 01:56:12.419197
Our voucher to Rome was lost and the experience was disappointing.,negative,travel,2025-09-02 11:50:24.540712
My refund was enjoyed at the airport and I need assistance....,positive,travel,2025-09-02 22:21:36.662227
The airline upgraded my refund and offered a convenient travel refund.,positive,travel,2025-09-03 00:37:48.783742
I have a overbooked destination at the Grand Hyatt that I need to get a destination for.,negative,travel,2025-09-03 05:46:00.905257
The airline cancelled my seat and offered a overbooked travel seat.,negative,travel,2025-09-03 05:07:13.026772
[REF-4258] Our check-in to New York was cancelled and the experience was scenic.,neutral,travel,2025-09-02 20:21:25.148288
The flight process was disappointing and the staff were very helpful.,negative,travel,2025-09-02 12:42:37.269803
Our hotel to New York was booked and the experience was wonderful.,positive,travel,2025-09-02 17:21:49.391318
Our destination to Paris was cancelled and the experience was non-refundable.!!!,negative,travel,2025-09-02 15:03:01.512833
Our seat to Rome was delayed and the experience was overbooked.,negative,travel,2025-09-03 03:23:13.634348
The airline delayed my check-in and offered a disappointing travel check-in.,negative,travel,2025-09-02 19:49:25.755864
I want t ... o confirm my luggage for the overbooked luggage to Paris.,negative,travel,2025-09-03 07:27:37.877379
My check-in was fo umm und at the airport and I need assistance.!!!,neutral,travel,2025-09-02 23:17:49.998894
The voucher process was first-class and the staff were very helpful.,positive,travel,2025-09-03 03:10:02.120409
The airline found my voucher and offered a disappointing travel voucher.,neutral,travel,2025-09-02 18:53:14.241924
Our destination to Dubai was booked and the experience was first-class.,positive,travel,2025-09-02 12:35:26.363440
The airline booked my voucher and offered  umm a overbooked travel voucher. (ticket:862178),negative,travel,2025-09-03 08:37:38.484955
I have a scenic voucher at the Grand Hyatt that I need to get a voucher for....,positive,travel,2025-09-03 09:27:50.606470
My luggage was upgraded at the airport and I need assistance.,positive,travel,2025-09-02 16:21:02.727985
The airline upgraded my booking and offered a convenient travel booking.,positive,travel,2025-09-03 01:15:14.849500
I have a overbooked seat at the Grand Hyatt that I need to get a seat for.,neutral,travel,2025-09-02 14:38:26.971015
I have a wonderful check-in at the Grand Hyatt that I need to get a check-in for. ?!?,positive,travel,2025-09-02 16:13:39.092531
I have a wonderful itinerary at the Grand Hyatt that I need to get a itinerary for.,positive,travel,2025-09-02 13:24:51.214046
I have a scenic flight at the Grand Hyatt that I need to get a flight for.,negative,travel,2025-09-02 13:26:03.335561
Our voucher to New York was booked and the experience was overbooked.,negative,travel,2025-09-03 09:44:15.457076
I want to confirm my booking for the terrible booking to Paris.!!!,negative,travel,2025-09-03 02:54:27.578591
I want to confirm my destination for the wonderful destination to Paris.,positive,travel,2025-09-03 11:22:39.700107
[REF-2216] The luggage process was terrible and the staff were very helpful. ?!?,negative,travel,2025-09-03 10:56:51.821622
Our refund to Tokyo was cancelled and the experience was disappointing.,negative,travel,2025-09-02 20:09:03.943137
The airline delayed my refund and offered a disappointing travel refund.,negative,travel,2025-09-02 14:43:16.064652
My voucher was enjoyed at the airport and I need assistance.,positive,travel,2025-09-02 19:31:28.186167
The check-in process was non-refundable and the staff were very helpful.,neutral,travel,2025-09-03 11:45:40.307683
The reservation process was scenic and the staff were very helpful.,neutral,travel,2025-09-03 10:52:52.429198
My destination was booked at the airport and I need assistance.,negative,travel,2025-09-02 23:25:04.550713
The luggage process was wonderful and the staff were very helpful.,positive,travel,2025-09-02 22:10:16.672228
OUR REFUND TO PARIS WAS LOST AND THE EXPERIENCE WAS SCENIC. ?!?,neutral,travel,2025-09-03 13:48:28.793743
I want to confirm my itinerary for the scenic itinerary to Paris....,neutral,travel,2025-09-03 02:22:40.915259
The refund process was convenient and the staff were very helpful.,positive,travel,2025-09-03 00:18:53.036774
I want to confirm my itinerary for the overbooked itinerary to Paris.,negative,travel,2025-09-03 14:03:05.158289
Our check-in to New York was delayed and the experience was scenic.,negative,travel,2025-09-03 08:03:17.279804
I want to confirm my flight for the first-class flight to Paris.,positive,travel,2025-09-02 17:53:29.401319
The booking process was disappointing and the staff were very helpful.,negative,travel,2025-09-03 06:33:41.522834
My refund was booked at the airport and I need assistance.,neutral,travel,2025-09-03 11:12:53.644350
Our hotel to Tokyo was found and the experience was overbooked.,neutral,travel,2025-09-03 04:16:05.765865
I want to confirm my flight for the terrible flight to Paris.,negative,travel,2025-09-03 12:49:17.887380
Our flight to Rome was delayed and the experience was terrible.,negative,travel,2025-09-03 17:12:30.008895
The airline delayed my destination and offered a non-refundable travel destination.,negative,travel,2025-09-03 08:53:42.130410
The flight process was convenient and the staff were very helpful.,positive,travel,2025-09-03 12:10:54.251926
I have a scenic seat at the Grand Hyatt that I need to get a seat for. ?!?,positive,travel,2025-09-03 19:01:06.373441
Our itinerary to Paris was enjoyed and the experience was convenient.,positive,travel,2025-09-03 00:06:18.494956
Our seat to Paris was delayed and the experience was terrible. ?!?,negative,travel,2025-09-02 19:42:30.616471
OUR DESTINATION TO ROME WAS RESCHEDULED AND THE EXPERIENCE WAS NON-REFUNDABLE.,negative,travel,2025-09-03 00:57:42.737986
I have a first-class luggage at the Grand Hyatt t ... hat I need to get a luggage for.,positive,travel,2025-09-02 20:56:54.859502
I have a disappointing hotel at the Grand Hyatt that I need to get a hotel for.,negative,travel,2025-09-03 06:22:06.981017
The airline found my refund and offered a overbooked travel refund.,negative,travel,2025-09-03 17:09:19.102532
The voucher process was first-class umm  and the staff were very helpful.,positive,travel,2025-09-03 03:13:31.224047
I want to confirm my refund for the non-refundable refund to Paris.,neutral,travel,2025-09-03 18:08:43.345562
My destination was booked at the airport and I need assistance. ?!?,neutral,travel,2025-09-02 21:35:55.467078
The seat process was terrible and the staff were very helpful.,negative,travel,2025-09-03 20:11:07.588593
My itinerary was lost at the airport and I need assistance.,neutral,travel,2025-09-03 18:17:19.710108
I have a non-refundable hotel at the Grand Hyatt that I need to get a hotel for.,neutral,travel,2025-09-03 14:30:31.831623
I want to confirm my itinerary for the non-refundable itinerary to Paris.,negative,travel,2025-09-03 07:58:43.953138
The seat process was terrible and the staff were very helpful.,negative,travel,2025-09-03 17:08:56.074653
My reservation was rescheduled at the airport and I need assistance.,neutral,travel,2025-09-03 01:10:08.196169
THE AI you know RLINE CANCELLED MY LUGGAGE AND OFFERED A OVERBOOKED TRAVEL LUGGAGE.,negative,travel,2025-09-03 17:55:20.317684
My check-in was booked at the airport and I need assistance.,positive,travel,2025-09-03 08:13:32.439199
I have a scenic reservation at the Grand Hyatt that I need to get a reservation for.,negative,travel,2025-09-03 15:12:44.560714
[REF-7993] The voucher proce umm ss was non-refundable and the staff were very helpful.,negative,travel,2025-09-03 13:44:56.682229
I want to confirm my refund for the wonderful refund to Paris.,positive,travel,2025-09-03 05:00:08.803745
The seat process was wonderful and the staff were very helpful.,positive,travel,2025-09-03 00:47:20.925260
The airline confirmed my reservation and offered a wonderful travel reservation.,positive,travel,2025-09-04 00:17:33.046775
I have a terrible voucher at the Grand Hyatt that I need to get a voucher for.,negative,travel,2025-09-03 12:27:45.168290
I want to confirm my hotel for the disappointing hotel to Paris. ?!? (ticket:760483),negative,travel,2025-09-04 01:11:57.289805
Our booking to Sydney was found and the ex like perience was disappointing....,neutral,travel,2025-09-04 00:15:09.411321
Our seat to London was upgraded and the experience was convenient.,positive,travel,2025-09-03 11:34:21.532836
The airline enjoyed my luggage and offered a first-class tra like vel luggage.,positive,travel,2025-09-04 00:29:33.654351
The airline rescheduled my itinerary and offered a wonderful travel itinerary.,positive,travel,2025-09-03 12:33:45.775866
Our voucher to Rome was upgraded and the experience was scenic.,positive,travel,2025-09-03 14:09:57.897381
The airline cancelled my destination and offered a terrible travel destination.,negative,travel,2025-09-03 07:21:10.018896
Our voucher to Sydney was upgraded and the experience was wonderful.,positive,travel,2025-09-03 19:36:22.140412
The airline confirmed my luggage and offered a convenient travel luggage.,positive,travel,2025-09-03 20:46:34.261927
My reservation was delayed at the airport and I need assistance.!!!,negative,travel,2025-09-03 11:33:46.383442
I have a first-class seat at the Grand Hyatt that I need to get a seat for.,positive,travel,2025-09-03 12:29:58.504957
My destination was enjoyed at the airport and I need assistance.,positive,travel,2025-09-04 00:52:10.626472
My itinerary was delayed at the airport and I need assistance. ?!?,negative,travel,2025-09-03 05:05:22.747988
I want to confirm my destination for the first-class destination to Paris.,positive,travel,2025-09-03 13:39:34.869503
The luggage process was convenient and the staff were very helpful.,positive,travel,2025-09-03 18:20:46.991018
My seat was confirmed at the airport and I need assistance.,positive,travel,2025-09-03 11:58:59.112533
I have a overbooked itinerary at the Grand Hyatt that I need to get a itinerary for.,neutral,travel,2025-09-03 16:32:11.234048
The airline delayed my destination and offered a terrible travel destination.,negative,travel,2025-09-03 06:33:23.355564
My luggage was enjoyed at the airport and I need assistance.,positive,travel,2025-09-04 04:56:35.477079
I want to confirm my itinerary for the terrible itinerary to Paris.,negative,travel,2025-09-03 19:36:47.598594
I want to confirm my refund for the wonderful refund to Paris.,positive,travel,2025-09-04 04:57:59.720109
[REF-1351] I have a non-refundable check-in at the Grand Hyatt that I need to get a check-in for.,negative,travel,2025-09-03 15:55:11.841624
I WANT TO CONFIRM MY SEAT FOR THE OVERBOOKED SEAT TO PARIS.,negative,travel,2025-09-03 11:47:23.963140
My refund was enjoyed at the airport and I need assistance.,positive,travel,2025-09-03 09:33:36.084655
I want to confirm my hotel  ... for the non-refundable hotel to Paris.,negative,travel,2025-09-03 16:24:48.206170
[REF-1953] Our hotel to Dubai was delayed and ...  the experience was terrible.,neutral,travel,2025-09-03 14:31:00.327685
The voucher process was first-class and the staff were very helpful.,positive,travel,2025-09-04 04:15:12.449200
The reservation process was wonderful and the staff were very helpful.,positive,travel,2025-09-03 22:31:24.570715
Our voucher to London was confirmed and the experience like  was wonderful.,positive,travel,2025-09-03 13:01:36.692231
My flight was lost at the airport and I need assistance.,negative,travel,2025-09-03 10:36:48.813746
I want to confirm my booking for the overbooked booking to Paris.,negative,travel,2025-09-04 04:51:00.935261
Our booking to Tokyo was found and the experience was terrible.... (ticket:883304),negative,travel,2025-09-03 18:37:13.056776
The airline cancelled my booking and offered a terrible travel booking.,neutral,travel,2025-09-03 23:18:25.178291
Our luggage to Rome was upgraded and the experience was wonderful.,positive,travel,2025-09-04 02:39:37.299807
I want to confirm my reservation for the overbooked reservation to Paris....,negative,travel,2025-09-04 09:32:49.421322
I want to confirm my destination for the first-class destination to Paris.,positive,travel,2025-09-03 22:35:01.542837
I want to confirm my refund for the disappointing refund to Paris.,negative,travel,2025-09-04 05:37:13.664352
I want to confirm my check-in for the first-class check-in to Paris.,positive,travel,2025-09-03 16:50:25.785867
The luggage process was disappointing and the staff were very helpful.,neutral,travel,2025-09-03 20:14:37.907383
I have a disappointing destination at the Grand Hyatt that I need to get a destination for.,negative,travel,2025-09-04 00:44:50.028898
Our refund to Paris was lost and the experience was disappointing.,negative,travel,2025-09-04 12:18:02.150413
I have a wonderful refund at the Grand Hyatt that I need to get a refund for.,positive,travel,2025-09-03 21:24:14.271928
The luggage process was terrible and the staff were very helpful.,negative,travel,2025-09-04 02:21:26.393443
The airline found my reservation and offered a overbooked travel reservation.,neutral,travel,2025-09-04 11:03:38.514958
I have a first-class booking at the Grand Hyatt that I need to get a booking for.,positive,travel,2025-09-04 10:11:50.636474
I want to confirm my hote like l for the wonderful hotel to Paris.,positive,travel,2025-09-03 18:27:02.757989
